term,crn,catalog_id,section,credits,title,timecodes,instructor
Spring2023,37594,ACCT 1011,01,3.000,Introduction to Financial Accounting,['MR 0930am-1045am 01/17-05/10'],Heather   Baiye
Spring2023,38012,ACCT 1011,03,3.000,Introduction to Financial Accounting,['MW 0630pm-0745pm 01/17-05/10'],
Spring2023,37596,ACCT 1012,01,3.000,Introduction to Management Accounting,['MR 1230pm-0145pm 01/17-05/10'],Heather   Baiye
Spring2023,37597,ACCT 1012,02,3.000,Introduction to Management Accounting,['TF 1100am-1215pm 01/17-05/10'],Heather   Baiye
Spring2023,37598,ACCT 1012,03,3.000,Introduction to Management Accounting,['TF 1230pm-0145pm 01/17-05/10'],Heather   Baiye
Spring2023,37599,ACCT 1012,04,3.000,Introduction to Management Accounting,['MR 1100am-1215pm 01/17-05/10'],Rebecca I.  Bloch
Spring2023,37600,ACCT 1012,05,3.000,Introduction to Management Accounting,['MR 1230pm-0145pm 01/17-05/10'],Rebecca I.  Bloch
Spring2023,37601,ACCT 1012,06,3.000,Introduction to Management Accounting,['MR 0200pm-0315pm 01/17-05/10'],Paul   Caster
Spring2023,37602,ACCT 1012,07,3.000,Introduction to Management Accounting,['MR 0330pm-0445pm 01/17-05/10'],Paul   Caster
Spring2023,37603,ACCT 1012,09,3.000,Introduction to Management Accounting,['TF 0200pm-0315pm 01/17-05/10'],Michael P.  Coyne
Spring2023,37604,ACCT 1012,10,3.000,Introduction to Management Accounting,['TF 0330pm-0445pm 01/17-05/10'],Michael P.  Coyne
Spring2023,37605,ACCT 1012,11,3.000,Introduction to Management Accounting,['TF 0930am-1045am 01/17-05/10'],Jo Ann   Drusbosky
Spring2023,37606,ACCT 1012,12,3.000,Introduction to Management Accounting,['TF 1230pm-0145pm 01/17-05/10'],Jo Ann   Drusbosky
Spring2023,37607,ACCT 1012,13,3.000,Introduction to Management Accounting,['TF 0330pm-0445pm 01/17-05/10'],Jo Ann   Drusbosky
Spring2023,37608,ACCT 1012,14,3.000,Introduction to Management Accounting,['MR 0200pm-0315pm 01/17-05/10'],Joan L.  Lee
Spring2023,37609,ACCT 1012,15,3.000,Introduction to Management Accounting,['MR 0330pm-0445pm 01/17-05/10'],Joan L.  Lee
Spring2023,37610,ACCT 1012,16,3.000,Introduction to Management Accounting,['TF 1100am-1215pm 01/17-05/10'],Dawn W  Massey
Spring2023,37611,ACCT 1012,18,3.000,Introduction to Management Accounting,['TF 0200pm-0315pm 01/17-05/10'],Dawn W  Massey
Spring2023,37612,ACCT 1012,19,3.000,Introduction to Management Accounting,['TF 0330pm-0445pm 01/17-05/10'],Dawn W  Massey
Spring2023,38495,ACCT 1012,20,3.000,Introduction to Management Accounting,['TF 0800am-0915am 01/17-05/10'],Han   Yan
Spring2023,38891,ACCT 1012,21,3.000,Introduction to Management Accounting,['TF 0930am-1045am 01/17-05/10'],Han   Yan
Spring2023,38892,ACCT 1012,22,3.000,Introduction to Management Accounting,['TF 1230pm-0145pm 01/17-05/10'],Han   Yan
Spring2023,37613,ACCT 2203,01,3.000,Intermediate Accounting I,['TF 0800am-0915am 01/17-05/10'],Arleen N.  Kardos
Spring2023,37614,ACCT 2204,01,3.000,Intermediate Accounting II,['W 1100am-0130pm 01/17-05/10'],Scott M  Brenner
Spring2023,37615,ACCT 2204,02,3.000,Intermediate Accounting II,['W 0200pm-0430pm 01/17-05/10'],Scott M  Brenner
Spring2023,37616,ACCT 2204,03,3.000,Intermediate Accounting II,['MR 0800am-0915am 01/17-05/10'],Arleen N.  Kardos
Spring2023,37617,ACCT 2204,04,3.000,Intermediate Accounting II,['TF 0200pm-0315pm 01/17-05/10'],Milo W.  Peck
Spring2023,37618,ACCT 2265,01,3.000,Accounting Information Systems,['W 0800am-1030am 01/17-05/10'],Scott M  Brenner
Spring2023,37635,ACCT 2980,01,1.000,Internship,[' TBA 01/17-05/10'],Sarah Jennie  Bollinger
Spring2023,38031,ACCT 3320,03,3.000,Cost Management,['T 0630pm-0900pm 01/17-05/10'],Michael P.  Coyne
Spring2023,37619,ACCT 3330,01,3.000,Auditing,['W 0800am-1030am 01/17-05/10'],Kara E.  Hunter
Spring2023,37620,ACCT 3330,02,3.000,Auditing,['W 1100am-0130pm 01/17-05/10'],Kara E.  Hunter
Spring2023,37621,ACCT 3343,01,3.000,Federal Income Taxation I,['TF 0930am-1045am 01/17-05/10'],Milo W.  Peck
Spring2023,38033,ACCT 3343,02,3.000,Federal Income Taxation I,['TF 1100am-1215pm 01/17-05/10'],Milo W.  Peck
Spring2023,37622,ACCT 3344,01,3.000,Individual Taxation: Socioeconomic Applications,['TR 0500pm-0615pm 01/17-05/10'],Ahmed M.  Ebrahim
Spring2023,37623,ACCT 3345,01,3.000,Federal Income Taxation II,['W 0630pm-0900pm 01/23-03/10'],Kathi M.  Mettler
Spring2023,38893,ACCT 3900,01,3.000,Seminar: Special Topics in Accounting,['MR 0930am-1045am 01/17-05/10'],Kara E.  Hunter
Spring2023,37636,ACCT 3980,01,3.000,Internship,[' TBA 01/17-05/10'],Sarah Jennie  Bollinger
Spring2023,38685,ACCT 3990,0,3.000,Independent Study,[' TBA 01/17-05/10'],Dawn W  Massey
Spring2023,38620,ACCT 3990,KH,3.000,Independent Study,[' TBA 01/17-05/10'],Kara E.  Hunter
Spring2023,37624,ACCT 4310,01,3.000,Advanced Accounting,['M 0630pm-0900pm 01/17-05/10'],Kristen Ann  Tharrington
Spring2023,37625,ACCT 4310,02,3.000,Advanced Accounting,['W 1100am-0130pm 01/17-05/10'],Kristen Ann  Tharrington
Spring2023,37626,ACCT 4310,03,3.000,Advanced Accounting,['W 0200pm-0430pm 01/17-05/10'],Kristen Ann  Tharrington
Spring2023,37627,ACCT 6500,01,3.000,Accounting Information for Decision-Making,['R 0630pm-0930pm 01/23-03/10'],Ahmed M.  Ebrahim
Spring2023,37628,ACCT 6500,02,3.000,Accounting Information for Decision-Making,['M 0630pm-0930pm 03/20-05/05'],Ahmed M.  Ebrahim
Spring2023,38036,ACCT 6555,01,3.000,Issues in Internal Audit,['TR 0630pm-0930pm 03/20-05/05'],Lynn   Scully
Spring2023,37629,ACCT 6560,01,3.000,Audit Issues in a Global Environment,['MR 0750am-1050am 01/23-03/10'],John   Aland
Spring2023,37630,ACCT 6560,02,3.000,Audit Issues in a Global Environment,['MR 1055am-0155pm 01/23-03/10'],John   Aland
Spring2023,37631,ACCT 6560,03,3.000,Audit Issues in a Global Environment,['MR 1055am-0155pm 03/20-05/05'],John   Aland
Spring2023,37632,ACCT 6565,01,3.000,Forensic Accounting,['MW 0630pm-0930pm 03/20-05/05'],Geoffrey Anthony  Cook
Spring2023,38434,ACCT 6980,01,3.000,Practicum in Accounting,[' TBA 01/17-05/10'],Kathi M.  Mettler
Spring2023,38975,DATA 1101,01,3.000,Business Analytics,['MR 0800am-0915am 01/17-05/10'],Illya   Mowerman
Spring2023,38976,DATA 1101,02,3.000,Business Analytics,['MR 0930am-1045am 01/17-05/10'],Illya   Mowerman
Spring2023,38977,DATA 1101,03,3.000,Business Analytics,['MR 1100am-1215pm 01/17-05/10'],Illya   Mowerman
Spring2023,38978,DATA 1101,04,3.000,Business Analytics,['MR 1230pm-0145pm 01/17-05/10'],Illya   Mowerman
Spring2023,38979,DATA 1101,05,3.000,Business Analytics,['MR 0200pm-0315pm 01/17-05/10'],Yaqin   Sun
Spring2023,38980,DATA 1101,06,3.000,Business Analytics,['MR 0330pm-0445pm 01/17-05/10'],Yaqin   Sun
Spring2023,38981,DATA 1101,07,3.000,Business Analytics,['TF 0800am-0915am 01/17-05/10'],Thomas F.  McCabe
Spring2023,38982,DATA 1101,08,3.000,Business Analytics,['TF 0930am-1045am 01/17-05/10'],Thomas F.  McCabe
Spring2023,38983,DATA 1101,09,3.000,Business Analytics,['TF 0930am-1045am 01/17-05/10'],Xin Xin   He
Spring2023,38984,DATA 1101,10,3.000,Business Analytics,['TF 1100am-1215pm 01/17-05/10'],
Spring2023,38985,DATA 1101,11,3.000,Business Analytics,['TF 1230pm-0145pm 01/17-05/10'],
Spring2023,38986,DATA 1101,12,3.000,Business Analytics,['TF 0200pm-0315pm 01/17-05/10'],Xin Xin   He
Spring2023,38987,DATA 1101,13,3.000,Business Analytics,['TF 0330pm-0445pm 01/17-05/10'],Xin Xin   He
Spring2023,38988,DATA 2140,01,3.000,Project Management,['TF 1100am-1215pm 01/17-05/10'],Joyce   Brown
Spring2023,38097,DATA 3210,01,3.000,Business Analytics Methods,['MR 1100am-1215pm 01/17-05/10'],Patrick S.  Lee
Spring2023,38098,DATA 3210,02,3.000,Business Analytics Methods,['MR 0200pm-0315pm 01/17-05/10'],Patrick S.  Lee
Spring2023,38099,DATA 3210,03,3.000,Business Analytics Methods,['MR 0330pm-0445pm 01/17-05/10'],Patrick S.  Lee
Spring2023,38100,DATA 3235,01,3.000,Python Apps for Busn Analytics,['TF 1100am-1215pm 01/17-05/10'],Vishnu V.  Vinekar
Spring2023,38101,DATA 3260,01,3.000,Database Systems,['MR 0930am-1045am 01/17-05/10'],Yasin   Ozcelik
Spring2023,38102,DATA 3260,02,3.000,Database Systems,['MR 1100am-1215pm 01/17-05/10'],Yasin   Ozcelik
Spring2023,39049,DATA 3260,03,3.000,Database Systems,['MR 0200pm-0315pm 01/17-05/10'],Yasin   Ozcelik
Spring2023,38989,DATA 3335,01,3.000,Sports Analytics,['W 0500pm-0730pm 01/17-05/10'],Philip   Maymin
Spring2023,38103,DATA 4310,01,3.000,Business Intelligence,['TF 0200pm-0315pm 01/17-05/10'],Lin   Lu
Spring2023,38990,DATA 4310,02,3.000,Business Intelligence,['TF 0330pm-0445pm 01/17-05/10'],Lin   Lu
Spring2023,38104,DATA 4315,01,3.000,Data Mining and Applications,['MR 0930am-1045am 01/17-05/10'],Yaqin   Sun
Spring2023,38105,DATA 4315,02,3.000,Data Mining and Applications,['MR 1100am-1215pm 01/17-05/10'],Yaqin   Sun
Spring2023,38112,DATA 4999,01,3.000,Business Analytics Capstone,['TF 1230pm-0145pm 01/17-05/10'],Vishnu V.  Vinekar
Spring2023,38107,DATA 5400,01,3.000,Applied Business Statistics,['M 0630pm-0930pm 01/17-05/10'],Vishnu V.  Vinekar
Spring2023,38108,DATA 5405,01,3.000,Python Fundamentals,['T 0630pm-0930pm 01/17-05/10'],Christopher L.  Huntley
Spring2023,38452,DATA 6510,01,3.000,Data Warehousing and Visualization,['R 0630pm-0930pm 01/17-05/10'],Christopher L.  Huntley
Spring2023,38991,DATA 6520,01,3.000,Analytics Consulting and Strategy,['W 0630pm-0930pm 01/17-05/10'],
Spring2023,38109,DATA 6530,01,3.000,Statistics and Forecasting,"['T 0630pm-0930pm 01/23-03/10', 'S 0930am-0430pm 02/04-02/04', 'S 0930am-0430pm 02/18-02/18', 'S 0930am-0430pm 03/04-03/04']",Xin Xin   He
Spring2023,38110,DATA 6540,01,3.000,Business Intelligence and Data Storytelling,"['T 0630pm-0930pm 03/20-05/05', 'S 0930am-0430pm 04/01-04/01', 'S 0930am-0430pm 04/22-04/22', 'S 0930am-0430pm 04/29-04/29']",Lin   Lu
Spring2023,38111,DATA 6545,01,3.000,Data Science and MLOps,['R 0630pm-0930pm 01/17-05/10'],Jie   Tao
Spring2023,38992,DATA 6560,01,3.000,Sports Analytics,['M 0630pm-0930pm 01/17-05/10'],
Spring2023,38392,ANTH 1100,01,3.000,Introduction to Four-Field Anthropology,[' TBA 01/17-05/10'],Christopher   Hebdon
Spring2023,38393,ANTH 1100,02,3.000,Introduction to Four-Field Anthropology,[' TBA 01/17-05/10'],Christopher   Hebdon
Spring2023,38394,ANTH 1110,01,3.000,Cultural Anthropology,['M 1230pm-0145pm 01/17-05/10'],Seo Yeon   Park
Spring2023,38801,ANTH 1110,02,3.000,Cultural Anthropology,['MR 0330pm-0445pm 01/17-05/10'],Alfred   Babo
Spring2023,38395,ANTH 1125,01,3.000,"Sex, Gender, and Sexual Orientation",['W 0630pm-0900pm 01/17-05/10'],Sarah A.  Wessler
Spring2023,38396,ANTH 1200,01,3.000,Biological Anthropology,['TF 0930am-1045am 01/17-05/10'],Frances   Forrest
Spring2023,38397,ANTH 1200,02,3.000,Biological Anthropology,['TF 1100am-1215pm 01/17-05/10'],Frances   Forrest
Spring2023,38398,ANTH 1200,03,3.000,Biological Anthropology,['TR 0500pm-0615pm 01/17-05/10'],Kimberly   Raymond
Spring2023,38399,ANTH 1200,04,3.000,Biological Anthropology,['TR 0630pm-0745pm 01/17-05/10'],Kimberly   Raymond
Spring2023,37364,ANTH 1210,01,3.000,Biomedical Anthropology,['TF 0200pm-0315pm 01/17-05/10'],Frances   Forrest
Spring2023,37365,ANTH 1210,02,3.000,Biomedical Anthropology,['M 0500pm-0730pm 01/17-05/10'],Gary P.  Aronsen
Spring2023,38400,ANTH 1210,03,3.000,Biomedical Anthropology,['T 0500pm-0730pm 01/17-05/10'],Gary P.  Aronsen
Spring2023,38401,ANTH 1500,01,3.000,Anthropology of Happiness,['TF 1230pm-0145pm 01/17-05/10'],Scott M.  Lacy
Spring2023,38114,ANTH 1900,01,3.000,Special Topics:  Introduction to Latino-U.S. Immigration,['W 0200pm-0430pm 01/17-05/10'],Jennifer   Cook
Spring2023,37366,ANTH 2010,01,3.000,Culture and Political Economy,['MR 0200pm-0315pm 01/17-05/10'],Alfred   Babo
Spring2023,38402,ANTH 2015,01,3.000,Refugees and Culture,['MR 0930am-1045am 01/17-05/10'],Seo Yeon   Park
Spring2023,37367,ANTH 2100,01,3.000,Culture and Inequality,['M 0630pm-0745pm 01/17-05/10'],Sarah A.  Wessler
Spring2023,38440,ANTH 3700,01,3.000,Grant Writing for the Social Sciences,[' TBA 01/17-05/10'],David   Crawford
Spring2023,38687,ANTH 4990,01,3.000,Independent Study,[' TBA 01/17-05/10'],
Spring2023,38802,ANTH 4990,02,1.000-3.000,Independent Study,[' TBA 01/17-05/10'],David   Crawford
Spring2023,37052,AETH 2262,01,3.000,Ethics and the Community,['W 0200pm-0430pm 01/17-05/10'],Robert M  Francis
Spring2023,37053,AETH 2265,01,3.000,Ethics in Education,['TR 0500pm-0615pm 01/17-05/10'],Romina A.  Pacheco
Spring2023,37054,AETH 2281,01,3.000,Ethics of Communications,['T 0630pm-0900pm 01/17-05/10'],Barry   Butler
Spring2023,37055,AETH 2283,01,3.000,Environmental Justice,['M 0630pm-0900pm 01/17-05/10'],Toby J.  Svoboda
Spring2023,37056,AETH 2284,01,3.000,Environmental Ethics,['F 0200pm-0430pm 01/17-05/10'],Toby J.  Svoboda
Spring2023,38664,AETH 2285,03,3.000,Ethics of Health Care,['T 0500pm-0730pm 01/23-03/10'],James Abordo   Ong
Spring2023,38665,AETH 2285,04,3.000,Ethics of Health Care,['R 0630pm-0900pm 03/20-05/05'],James Abordo   Ong
Spring2023,37059,AETH 2287,01,3.000,Engineering Ethics,['MR 0200pm-0315pm 01/17-05/10'],Ellen   Belitzky
Spring2023,37060,AETH 2291,01,3.000,Business Ethics,['T 0630pm-0900pm 01/17-05/10'],Scott W.  Ventrella
Spring2023,37061,AETH 2291,02,3.000,Business Ethics,['M 0630pm-0900pm 01/17-05/10'],Karrin   Smoley
Spring2023,37064,AETH 2291,05,3.000,Business Ethics,[' TBA 01/23-03/10'],James Abordo   Ong
Spring2023,37065,AETH 2291,06,3.000,Business Ethics,[' TBA 03/20-05/05'],David P.  Schmidt
Spring2023,37066,AETH 2291,07,3.000,Business Ethics,[' TBA 01/17-05/10'],Jeffrey L.  Yoder
Spring2023,37067,AETH 2291,08,3.000,Business Ethics,[' TBA 01/17-05/10'],Jeffrey L.  Yoder
Spring2023,38472,AETH 2291,09,3.000,Business Ethics,['M 0630pm-0900pm 01/17-05/10'],Scott W.  Ventrella
Spring2023,38666,AETH 2291,10,3.000,Business Ethics,['W 0200pm-0430pm 01/23-03/10'],Norma   Schmidt
Spring2023,38667,AETH 2291,11,3.000,Business Ethics,['W 0630pm-0900pm 03/20-05/05'],Norma   Schmidt
Spring2023,37910,AETH 3391,01,3.000,"Seminar in Business Law, Regulation, and Ethics",['M 0630pm-0900pm 01/17-05/10'],Susan C  Alker
Spring2023,37808,AHST 1001,01,3.000,Exploring Art History: Technology and Art,['TF 0930am-1045am 01/17-05/10'],Michelle Marie  DiMarzo
Spring2023,37810,AHST 1005,01,3.000,"Exploring Art History: Sex, Sacrilege, Scandals: From Caves to Culture Wars",['MR 0930am-1045am 01/17-05/10'],Philip I.  Eliasoph
Spring2023,37811,AHST 1005,02,3.000,"Exploring Art History: Sex, Sacrilege, Scandals: From Caves to Culture Wars",['MR 1100am-1215pm 01/17-05/10'],Philip I.  Eliasoph
Spring2023,37812,AHST 1005,03,3.000,"Exploring Art History: Sex, Sacrilege, Scandals: From Caves to Culture Wars",['W 0800am-1030am 01/17-05/10'],Philip I.  Eliasoph
Spring2023,37813,AHST 1103,01,3.000,"Art of Africa, the Caribbean, and the Americas",[' TBA 01/23-03/10'],Dawn M.  Pilotti
Spring2023,38312,AHST 1103,02,3.000,"Art of Africa, the Caribbean, and the Americas",[' TBA 03/20-05/05'],Dawn M.  Pilotti
Spring2023,38895,AHST 1104,01,3.000,Art of Asia,['TF 1230pm-0145pm 01/17-05/10'],Ive E.  Covaci
Spring2023,38896,AHST 1121X,01,3.000,Celtic and Early Irish Art,['MR 1100am-1215pm 01/17-05/10'],Marice E.  Rose
Spring2023,38313,AHST 1164,01,3.000,American Art and Media Culture,['W 1100am-0130pm 01/17-05/10'],Philip I.  Eliasoph
Spring2023,37090,ASST 4999,01,3.000,Asian Studies Seminar,[' TBA 01/17-05/10'],Anna-Maria   Aksan
Spring2023,37449,BIOL 1016,01,3.000,Fundamentals of Biology II,['MR 0800am-0915am 01/17-05/10'],Mary W.  Clark
Spring2023,37450,BIOL 1016,02,3.000,Fundamentals of Biology II,['MR 0930am-1045am 01/17-05/10'],Mary W.  Clark
Spring2023,37451,BIOL 1018,01,3.000,Human Biology: Form and Function,['MR 0200pm-0315pm 01/17-05/10'],Indrani   Dutta
Spring2023,37452,BIOL 1018,02,3.000,Human Biology: Form and Function,['MR 0330pm-0445pm 01/17-05/10'],Indrani   Dutta
Spring2023,37453,BIOL 1018,03,3.000,Human Biology: Form and Function,['MR 0200pm-0315pm 01/17-05/10'],Eugenia T.  Zavras
Spring2023,37454,BIOL 1018,04,3.000,Human Biology: Form and Function,['MR 0330pm-0445pm 01/17-05/10'],Eugenia T.  Zavras
Spring2023,38184,BIOL 1074,01,3.000,Biology of Food,['MR 0930am-1045am 01/17-05/10'],Tod   Osier
Spring2023,38775,BIOL 1074,02,3.000,Biology of Food,['TF 0800am-0915am 01/17-05/10'],Jennifer L.  Klug
Spring2023,38776,BIOL 1074,03,3.000,Biology of Food,['TF 0930am-1045am 01/17-05/10'],Jennifer L.  Klug
Spring2023,37456,BIOL 1076,01,3.000,Environmental Science,['MR 1100am-1215pm 01/17-05/10'],James E.  Biardi
Spring2023,38002,BIOL 1076,02,3.000,Environmental Science,['TF 1100am-1215pm 01/17-05/10'],James E.  Biardi
Spring2023,38225,BIOL 1078,01,3.000,Introduction to Marine Science,[' TBA 01/17-05/10'],David   Hudson
Spring2023,38777,BIOL 1078,02,3.000,Introduction to Marine Science,['MR 1100am-1215pm 01/17-05/10'],Gregory   Burzynski
Spring2023,38778,BIOL 1078,03,3.000,Introduction to Marine Science,['TF 1100am-1215pm 01/17-05/10'],Gregory   Burzynski
Spring2023,37457,BIOL 1108,01,4.000,Human Anatomy and Physiology II,['MR 1100am-1215pm 01/17-05/10'],Christine   Earls
Spring2023,37458,BIOL 1108,02,4.000,Human Anatomy and Physiology II,['MR 1230pm-0145pm 01/17-05/10'],Anthony J.  DeCristofaro
Spring2023,37459,BIOL 1108,03,4.000,Human Anatomy and Physiology II,['MR 0200pm-0315pm 01/17-05/10'],Christine   Earls
Spring2023,38186,BIOL 1108,04,4.000,Human Anatomy and Physiology II,['MR 0330pm-0445pm 01/17-05/10'],Anthony J.  DeCristofaro
Spring2023,37460,BIOL 1108L,01,0.000,Human Anatomy and Physiology II Lab,['M 0900am-1150am 01/17-05/10'],Anthony J.  DeCristofaro
Spring2023,37461,BIOL 1108L,02,0.000,Human Anatomy and Physiology II Lab,['M 0900am-1150am 01/17-05/10'],Navin   Maswood
Spring2023,37462,BIOL 1108L,03,0.000,Human Anatomy and Physiology II Lab,['M 0200pm-0450pm 01/17-05/10'],Navin   Maswood
Spring2023,37463,BIOL 1108L,04,0.000,Human Anatomy and Physiology II Lab,['T 0900am-1150am 01/17-05/10'],Christine   Earls
Spring2023,37464,BIOL 1108L,05,0.000,Human Anatomy and Physiology II Lab,['T 0900am-1150am 01/17-05/10'],Akalushi   Muthukumarana
Spring2023,37465,BIOL 1108L,06,0.000,Human Anatomy and Physiology II Lab,['T 0100pm-0350pm 01/17-05/10'],Sonal N.  Date
Spring2023,37466,BIOL 1108L,07,0.000,Human Anatomy and Physiology II Lab,['W 0900am-1150am 01/17-05/10'],Anthony J.  DeCristofaro
Spring2023,37467,BIOL 1108L,08,0.000,Human Anatomy and Physiology II Lab,['W 0900am-1150am 01/17-05/10'],Navin   Maswood
Spring2023,37468,BIOL 1108L,09,0.000,Human Anatomy and Physiology II Lab,['W 0100pm-0350pm 01/17-05/10'],Anthony J.  DeCristofaro
Spring2023,37469,BIOL 1108L,10,0.000,Human Anatomy and Physiology II Lab,['R 0900am-1150am 01/17-05/10'],Sonal N.  Date
Spring2023,37470,BIOL 1108L,11,0.000,Human Anatomy and Physiology II Lab,['R 0900am-1150am 01/17-05/10'],Akalushi   Muthukumarana
Spring2023,37471,BIOL 1108L,12,0.000,Human Anatomy and Physiology II Lab,['R 0200pm-0450pm 01/17-05/10'],Sonal N.  Date
Spring2023,38187,BIOL 1108L,13,0.000,Human Anatomy and Physiology II Lab,['M 0200pm-0450pm 01/17-05/10'],Sonal N.  Date
Spring2023,38188,BIOL 1108L,14,0.000,Human Anatomy and Physiology II Lab,['R 0200pm-0450pm 01/17-05/10'],Navin   Maswood
Spring2023,37472,BIOL 1151,01,4.000,Elements of Microbiology,['MR 0930am-1045am 01/17-05/10'],Christine R.  Rodriguez
Spring2023,37473,BIOL 1151,02,4.000,Elements of Microbiology,['MR 1230pm-0145pm 01/17-05/10'],Christine R.  Rodriguez
Spring2023,37474,BIOL 1151L,01,0.000,Elements of Microbiology Lab,['M 0200pm-0450pm 01/17-05/10'],Darly   George
Spring2023,37475,BIOL 1151L,02,0.000,Elements of Microbiology Lab,['T 0930am-1220pm 01/17-05/10'],Christine R.  Rodriguez
Spring2023,37476,BIOL 1151L,03,0.000,Elements of Microbiology Lab,['T 0200pm-0450pm 01/17-05/10'],Akalushi   Muthukumarana
Spring2023,37477,BIOL 1151L,04,0.000,Elements of Microbiology Lab,['W 0930am-1220pm 01/17-05/10'],Darly   George
Spring2023,37478,BIOL 1151L,05,0.000,Elements of Microbiology Lab,['W 0200pm-0450pm 01/17-05/10'],Darly   George
Spring2023,37479,BIOL 1172,01,4.000,General Biology II,['TF 0930am-1045am 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37480,BIOL 1172,02,4.000,General Biology II,['TF 1100am-1215pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37481,BIOL 1172L,01,0.000,General Biology II Lab,['M 0200pm-0450pm 01/17-05/10'],Bridget M.  Fine
Spring2023,37482,BIOL 1172L,02,0.000,General Biology II Lab,['M 0200pm-0450pm 01/17-05/10'],Lenka   Biardi
Spring2023,37483,BIOL 1172L,03,0.000,General Biology II Lab,['T 0200pm-0450pm 01/17-05/10'],Jennifer L.  Klug
Spring2023,37484,BIOL 1172L,04,0.000,General Biology II Lab,['T 0200pm-0450pm 01/17-05/10'],Gregory   Burzynski
Spring2023,37485,BIOL 1172L,05,0.000,General Biology II Lab,['W 0200pm-0450pm 01/17-05/10'],Jennifer L.  Klug
Spring2023,37486,BIOL 1172L,06,0.000,General Biology II Lab,['R 0200pm-0450pm 01/17-05/10'],Gregory   Burzynski
Spring2023,37488,BIOL 1172P,01,0.000,General Biology II PLG,['T 0300pm-0350pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37489,BIOL 1172P,02,0.000,General Biology II PLG,['T 0400pm-0450pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37490,BIOL 1172P,03,0.000,General Biology II PLG,['T 0500pm-0550pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37491,BIOL 1172P,04,0.000,General Biology II PLG,['T 0600pm-0650pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37492,BIOL 1172P,05,0.000,General Biology II PLG,['W 0300pm-0350pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37493,BIOL 1172P,06,0.000,General Biology II PLG,['W 0400pm-0450pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37494,BIOL 1172P,07,0.000,General Biology II PLG,['W 0500pm-0550pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37495,BIOL 1172P,08,0.000,General Biology II PLG,['W 0600pm-0650pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37496,BIOL 1172P,09,0.000,General Biology II PLG,['R 0300pm-0350pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37497,BIOL 1172P,10,0.000,General Biology II PLG,['R 0400pm-0450pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37498,BIOL 1172P,11,0.000,General Biology II PLG,['R 0500pm-0550pm 01/17-05/10'],"Brian G.  Walker (P), Scott Donald  Weather"
Spring2023,37501,BIOL 2218,01,3.000,Vertebrate Zoology,['MR 0930am-1045am 01/17-05/10'],Soyong   Byun
Spring2023,37502,BIOL 2218L,01,1.000,Vertebrate Zoology Lab,['T 0900am-1150am 01/17-05/10'],Soyong   Byun
Spring2023,37503,BIOL 2261,01,4.000,Genetics,['TF 1100am-1215pm 01/17-05/10'],Geoffrey A.  Church
Spring2023,37504,BIOL 2261L,01,0.000,Genetics Lab,['W 0200pm-0450pm 01/17-05/10'],Scott Donald  Weatherbee
Spring2023,37505,BIOL 2261L,02,0.000,Genetics Lab,['R 0200pm-0450pm 01/17-05/10'],Scott Donald  Weatherbee
Spring2023,38191,BIOL 2262,01,4.000,Human Physiology,['MR 1100am-1215pm 01/17-05/10'],Shannon P.  Gerry
Spring2023,38192,BIOL 2262L,01,0.000,Human Physiology Lab,['T 0200pm-0450pm 01/17-05/10'],Shannon P.  Gerry
Spring2023,37506,BIOL 2951,01,1.000,Biology Teaching Practicum I,[' TBA 01/17-05/10'],Tod   Osier
Spring2023,37507,BIOL 2952,01,1.000,Biology Teaching Practicum II,[' TBA 01/17-05/10'],Tod   Osier
Spring2023,37508,BIOL 2953,01,1.000,Biology Teaching Practicum III,[' TBA 01/17-05/10'],Tod   Osier
Spring2023,37509,BIOL 2954,01,1.000,Biology Teaching Practicum IV,[' TBA 01/17-05/10'],Tod   Osier
Spring2023,37510,BIOL 2955,01,1.000,Biology Teaching Practicum V,[' TBA 01/17-05/10'],Tod   Osier
Spring2023,37511,BIOL 2956,01,1.000,Biology Teaching Practicum VI,[' TBA 01/17-05/10'],Tod   Osier
Spring2023,38779,BIOL 3312,01,3.000,Fundamentals of Neurobiology,['MR 1230pm-0145pm 01/17-05/10'],Navin   Maswood
Spring2023,37889,BIOL 3323L,01,1.000,Biochemistry Lab,['W 0100pm-0350pm 01/17-05/10'],Jillian E.  Smith-Carpenter
