PlayFactID,team,opp_team,season,year,date,period,clock_time,segment_id,play_length_secs,play_length_mins,play_id,lineup,event_type,player,+points,-points,+assists,-assists,+turnovers,-turnovers,+fouls,-fouls,+rebounds,-rebounds,+rebounds_offensive,-rebounds_offensive,+rebounds_defensive,-rebounds_defensive,+blocks,-blocks,+steals,-steals,+jump_balls,-jump_balls,+made_FT,-made_FT,+missed_FT,-missed_FT,+made_2PT,-made_2PT,+missed_2PT,-missed_2PT,+made_3PT,-made_3PT,+missed_3PT,-missed_3PT
641,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:56,161,0,0.0,172,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",violation,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:44,161,12,0.2,173,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",miss,Norman Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
643,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:42,161,2,0.03333333333,174,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",rebound,Norman Powell,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:40,161,2,0.03333333333,175,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",turnover,Norman Powell,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:32,161,8,0.1333333333,178,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",miss,E'Twaun Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
646,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:32,161,0,0.0,179,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",rebound,Marc Gasol,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:26,161,6,0.1,180,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",miss,Norman Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
648,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:23,161,3,0.05,181,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",rebound,OG Anunoby,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:20,161,3,0.05,182,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",miss,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
650,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:17,161,3,0.05,183,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",rebound,Kenrich Williams,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:02,161,15,0.25,184,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",shot,Jahlil Okafor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
652,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,0:00:00,161,2,0.03333333333,186,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",end of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:12:00,187,0,0.0,187,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",start of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:38,187,22,0.36666666670000003,188,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",miss,OG Anunoby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
655,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:35,187,3,0.05,189,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",rebound,Marc Gasol,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:35,187,0,0.0,190,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",miss,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
657,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:34,187,1,0.01666666667,191,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",rebound,Kyle Lowry,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:33,187,1,0.01666666667,192,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",miss,Norman Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
659,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:29,187,4,0.06666666667,193,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",rebound,Kenrich Williams,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:23,187,6,0.1,194,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",miss,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
661,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:22,187,1,0.01666666667,195,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",rebound,Kyle Lowry,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:21,187,1,0.01666666667,282,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",turnover,Kyle Lowry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:06,187,15,0.25,196,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",miss,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
664,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:11:04,187,2,0.03333333333,197,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",rebound,Serge Ibaka,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:10:56,187,8,0.1333333333,198,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",shot,OG Anunoby,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
666,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:10:33,187,23,0.38333333329999997,199,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",foul,Kenrich Williams,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:10:33,187,0,0.0,201,"[""E'Twaun Moore"", 'Jahlil Okafor', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker']",turnover,Kenrich Williams,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:10:19,202,14,0.23333333329999997,208,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",foul,Nicolo Melli,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:10:08,202,11,0.18333333329999998,210,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",turnover,Fred VanVleet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:09:50,202,18,0.3,211,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",shot,Nicolo Melli,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
671,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:09:35,202,15,0.25,213,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",miss,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
672,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:09:32,202,3,0.05,214,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",rebound,Josh Hart,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:09:22,202,10,0.1666666667,215,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",foul,Norman Powell,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:09:10,202,12,0.2,217,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",shot,Josh Hart,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
675,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:46,202,24,0.4,218,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",miss,OG Anunoby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
676,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:43,202,3,0.05,220,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",rebound,OG Anunoby,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:43,202,0,0.0,221,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",miss,OG Anunoby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
678,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:43,202,0,0.0,223,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",rebound,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:38,202,5,0.08333333333,224,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",miss,Frank Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
680,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:33,202,5,0.08333333333,225,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",rebound,Fred VanVleet,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:32,202,1,0.01666666667,226,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",shot,Fred VanVleet,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
682,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:32,202,0,0.0,227,"['Frank Jackson', 'Josh Hart', 'Kenrich Williams', 'Nickeil Alexander-Walker', 'Nicolo Melli']",foul,Kenrich Williams,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:32,229,0,0.0,235,"['Frank Jackson', 'Jrue Holiday', 'Kenrich Williams', 'Lonzo Ball', 'Nicolo Melli']",free throw,Fred VanVleet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
684,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:20,229,12,0.2,236,"['Frank Jackson', 'Jrue Holiday', 'Kenrich Williams', 'Lonzo Ball', 'Nicolo Melli']",shot,Nicolo Melli,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
685,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:08:05,229,15,0.25,238,"['Frank Jackson', 'Jrue Holiday', 'Kenrich Williams', 'Lonzo Ball', 'Nicolo Melli']",turnover,Pascal Siakam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:07:55,229,10,0.1666666667,240,"['Frank Jackson', 'Jrue Holiday', 'Kenrich Williams', 'Lonzo Ball', 'Nicolo Melli']",shot,Frank Jackson,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
687,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:07:49,229,6,0.1,242,"['Frank Jackson', 'Jrue Holiday', 'Kenrich Williams', 'Lonzo Ball', 'Nicolo Melli']",foul,Frank Jackson,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:07:49,229,0,0.0,244,"['Frank Jackson', 'Jrue Holiday', 'Kenrich Williams', 'Lonzo Ball', 'Nicolo Melli']",free throw,Fred VanVleet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
689,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:07:49,229,0,0.0,247,"['Frank Jackson', 'Jrue Holiday', 'Kenrich Williams', 'Lonzo Ball', 'Nicolo Melli']",free throw,Fred VanVleet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
690,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:07:47,245,2,0.03333333333,248,"['Brandon Ingram', 'Frank Jackson', 'Jrue Holiday', 'Lonzo Ball', 'Nicolo Melli']",rebound,Brandon Ingram,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:07:36,245,11,0.18333333329999998,249,"['Brandon Ingram', 'Frank Jackson', 'Jrue Holiday', 'Lonzo Ball', 'Nicolo Melli']",shot,Nicolo Melli,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
692,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:07:20,245,16,0.2666666667,251,"['Brandon Ingram', 'Frank Jackson', 'Jrue Holiday', 'Lonzo Ball', 'Nicolo Melli']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
693,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:07:19,245,1,0.01666666667,252,"['Brandon Ingram', 'Frank Jackson', 'Jrue Holiday', 'Lonzo Ball', 'Nicolo Melli']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:07:19,245,0,0.0,254,"['Brandon Ingram', 'Frank Jackson', 'Jrue Holiday', 'Lonzo Ball', 'Nicolo Melli']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:07:11,255,8,0.1333333333,259,"['Brandon Ingram', 'Frank Jackson', 'Jrue Holiday', 'Lonzo Ball', 'Nicolo Melli']",shot,Fred VanVleet,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
696,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:06:43,255,28,0.4666666667,261,"['Brandon Ingram', 'Frank Jackson', 'Jrue Holiday', 'Lonzo Ball', 'Nicolo Melli']",turnover,Lonzo Ball,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:06:36,255,7,0.1166666667,265,"['Brandon Ingram', 'Frank Jackson', 'Jrue Holiday', 'Lonzo Ball', 'Nicolo Melli']",foul,Serge Ibaka,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:06:36,255,0,0.0,267,"['Brandon Ingram', 'Frank Jackson', 'Jrue Holiday', 'Lonzo Ball', 'Nicolo Melli']",turnover,Serge Ibaka,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:06:21,268,15,0.25,272,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",miss,Derrick Favors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
700,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:06:16,268,5,0.08333333333,274,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",miss,Jrue Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
701,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:06:16,268,0,0.0,273,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",rebound,Jrue Holiday,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:06:15,268,1,0.01666666667,275,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:06:11,268,4,0.06666666667,276,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",miss,Fred VanVleet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
704,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,2,0:06:08,268,3,0.05,278,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",rebound,Lonzo Ball,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
