term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Fall2019,97571,NS 0613,01,3.000,Finance and Quality Management in Healthcare Organizations,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '09/03-12/16', 'location': 'NHS 404'}]",['W 0500pm-0730pm 09/03-12/16 NHS 404'],Harvey   Hoffman,Harvey   Hoffman (P),45,41,4
Fall2019,97572,NS 0614,01,3.000,Information Technology for Healthcare Improvement,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '09/09-09/09', 'location': 'NHS 203'}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '09/23-09/23', 'location': 'NHS 203'}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '10/21-10/21', 'location': 'NHS 203'}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '11/18-11/18', 'location': 'NHS 203'}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '12/02-12/02', 'location': 'NHS 203'}]","['M 0500pm-0730pm 09/09-09/09 NHS 203', 'M 0500pm-0730pm 09/23-09/23 NHS 203', 'M 0500pm-0730pm 09/23-09/23 NHS 203', 'M 0500pm-0730pm 10/21-10/21 NHS 203', 'M 0500pm-0730pm 10/21-10/21 NHS 203', 'M 0500pm-0730pm 11/18-11/18 NHS 203', 'M 0500pm-0730pm 11/18-11/18 NHS 203', 'M 0500pm-0730pm 12/02-12/02 NHS 203', 'M 0500pm-0730pm 12/02-12/02 NHS 203']",Nancy   Antell,Nancy   Antell (P),28,26,2
Fall2019,98424,NS 0614,02,3.000,Information Technology for Healthcare Improvement,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '09/09-09/09', 'location': 'NHS 203'}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '09/30-09/30', 'location': 'NHS 203'}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '10/28-10/28', 'location': 'NHS 203'}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '11/25-11/25', 'location': 'NHS 203'}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '12/09-12/09', 'location': 'NHS 203'}]","['M 0500pm-0730pm 09/09-09/09 NHS 203', 'M 0500pm-0730pm 09/30-09/30 NHS 203', 'M 0500pm-0730pm 09/30-09/30 NHS 203', 'M 0500pm-0730pm 10/28-10/28 NHS 203', 'M 0500pm-0730pm 10/28-10/28 NHS 203', 'M 0500pm-0730pm 11/25-11/25 NHS 203', 'M 0500pm-0730pm 11/25-11/25 NHS 203', 'M 0500pm-0730pm 12/09-12/09 NHS 203', 'M 0500pm-0730pm 12/09-12/09 NHS 203']",Nancy   Antell,Nancy   Antell (P),25,21,4
Fall2019,97675,NS 0640,01,3.000,Advanced Physiology and Pathophysiology,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '09/03-12/16', 'location': 'NHS 224'}]",['W 0500pm-0730pm 09/03-12/16 NHS 224'],Jaclyn Elizabeth  Conelius,Jaclyn Elizabeth  Conelius (P),60,45,15
Fall2019,98737,NS 0640,02,3.000,Advanced Physiology and Pathophysiology,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '09/03-12/16', 'location': 'NHS 403'}]",['W 0500pm-0730pm 09/03-12/16 NHS 403'],Kelly Ann  Sullivan,Kelly Ann  Sullivan (P),25,23,2
Fall2019,97573,NS 0642,01,3.000,Adult Health I,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/03-12/16', 'location': 'NHS 403'}]",['T 0500pm-0730pm 09/03-12/16 NHS 403'],Jaclyn Elizabeth  Conelius,Jaclyn Elizabeth  Conelius (P),25,21,4
Fall2019,97574,NS 0645,01,3.000,Care of Children and Families,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '09/03-12/16', 'location': 'NHS 405'}]",['W 0500pm-0730pm 09/03-12/16 NHS 405'],Catherine G.  Micinilio,Catherine G.  Micinilio (P),25,24,1
Fall2019,97575,NS 0646,01,4.000,Clinical Conference Across the Lifespan: FNP Practicum I,"[{'days': 'W', 'times': '0740pm-0840pm', 'dates': '09/03-12/16', 'location': 'NHS 405'}]",['W 0740pm-0840pm 09/03-12/16 NHS 405'],Catherine G.  Micinilio,"Catherine G.  Micinilio (P), Rachel T.  Kinzler , Eileen M.  Madsen ",25,24,1
Fall2019,97576,NS 0650,01,3.000,Psychopathology,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/03-12/16', 'location': 'NHS 411'}]",['T 0500pm-0730pm 09/03-12/16 NHS 411'],Kathleen A.  Wheeler,Kathleen A.  Wheeler (P),20,14,6
Fall2019,97577,NS 0661,01,2.000,Mental Health Nursing of Groups and Families Across the Lifespan,"[{'days': 'R', 'times': '0500pm-0640pm', 'dates': '09/03-12/16', 'location': 'NHS 411'}]",['R 0500pm-0640pm 09/03-12/16 NHS 411'],Joyce Muriel  Shea,Joyce Muriel  Shea (P),10,9,1
